,number_count,id_count,p_count,map_agent_count,name_len_count,prefix_count
188,0.06382978723404255,0.06382978723404255,0.021739130434782608,0.03125,0.08571428571428573,0.0
189,0.06382978723404255,0.06382978723404255,0.0,0.0,0.028571428571428567,0.06382978723404255
190,0.0851063829787234,0.0851063829787234,0.08695652173913042,0.03125,0.08571428571428573,0.02127659574468085
191,0.06382978723404255,0.06382978723404255,0.06521739130434782,0.0625,0.0,0.042553191489361694
192,0.0851063829787234,0.0851063829787234,0.08695652173913042,0.09375,0.028571428571428567,0.042553191489361694
193,0.06382978723404255,0.06382978723404255,0.043478260869565216,0.09375,0.028571428571428567,0.02127659574468085
194,0.06382978723404255,0.06382978723404255,0.043478260869565216,0.03125,0.08571428571428573,0.02127659574468085
195,0.06382978723404255,0.06382978723404255,0.043478260869565216,0.09375,0.05714285714285715,0.02127659574468085
196,0.042553191489361694,0.042553191489361694,0.021739130434782608,0.03125,0.05714285714285715,0.042553191489361694
197,0.06382978723404255,0.06382978723404255,0.043478260869565216,0.03125,0.028571428571428567,0.06382978723404255
198,0.14893617021276595,0.14893617021276595,0.15217391304347827,0.1875,0.11428571428571427,0.02127659574468085
199,0.06382978723404255,0.06382978723404255,0.06521739130434782,0.09375,0.0,0.042553191489361694
200,0.0851063829787234,0.0851063829787234,0.06521739130434782,0.125,0.028571428571428567,0.042553191489361694
201,0.0851063829787234,0.0851063829787234,0.06521739130434782,0.0,0.05714285714285715,0.0
202,0.1914893617021277,0.1914893617021277,0.15217391304347827,0.09375,0.05714285714285715,0.02127659574468085
203,0.06382978723404255,0.06382978723404255,0.06521739130434782,0.03125,0.028571428571428567,0.02127659574468085
204,0.10638297872340424,0.10638297872340424,0.06521739130434782,0.15625,0.028571428571428567,0.0851063829787234
205,0.2340425531914893,0.2340425531914893,0.021739130434782608,0.0,0.11428571428571427,0.1914893617021277
206,0.042553191489361694,0.042553191489361694,0.043478260869565216,0.0625,0.028571428571428567,0.0
207,0.14893617021276595,0.14893617021276595,0.10869565217391304,0.0,0.08571428571428573,0.0851063829787234
208,0.06382978723404255,0.06382978723404255,0.06521739130434782,0.09375,0.028571428571428567,0.0
209,0.9787234042553192,0.9787234042553192,1.0,0.40625,0.3142857142857143,0.1702127659574468
210,0.0851063829787234,0.0851063829787234,0.06521739130434782,0.125,0.0,0.06382978723404255
211,0.06382978723404255,0.06382978723404255,0.021739130434782608,0.03125,0.028571428571428567,0.0
212,0.0851063829787234,0.0851063829787234,0.043478260869565216,0.0625,0.028571428571428567,0.042553191489361694
213,0.0851063829787234,0.0851063829787234,0.06521739130434782,0.0625,0.11428571428571427,0.042553191489361694
214,0.0851063829787234,0.0851063829787234,0.043478260869565216,0.09375,0.028571428571428567,0.042553191489361694
215,0.06382978723404255,0.06382978723404255,0.043478260869565216,0.09375,0.0,0.042553191489361694
216,0.0851063829787234,0.0851063829787234,0.043478260869565216,0.125,0.05714285714285715,0.06382978723404255
217,0.10638297872340424,0.10638297872340424,0.021739130434782608,0.0,0.028571428571428567,0.0
218,0.10638297872340424,0.10638297872340424,0.021739130434782608,0.03125,0.14285714285714285,0.0
219,0.10638297872340424,0.10638297872340424,0.06521739130434782,0.125,0.028571428571428567,0.06382978723404255
220,0.1276595744680851,0.1276595744680851,0.021739130434782608,0.0,0.1714285714285714,0.02127659574468085
221,0.425531914893617,0.425531914893617,0.4130434782608696,0.125,0.2285714285714285,0.25531914893617025
222,0.042553191489361694,0.042553191489361694,0.021739130434782608,0.03125,0.028571428571428567,0.042553191489361694
223,0.06382978723404255,0.06382978723404255,0.06521739130434782,0.09375,0.028571428571428567,0.042553191489361694
224,0.02127659574468085,0.02127659574468085,0.021739130434782608,0.03125,0.05714285714285715,0.02127659574468085
225,0.1276595744680851,0.1276595744680851,0.13043478260869568,0.03125,0.028571428571428567,0.1276595744680851
226,0.06382978723404255,0.06382978723404255,0.043478260869565216,0.0,0.05714285714285715,0.0
227,0.0851063829787234,0.0851063829787234,0.043478260869565216,0.0,0.11428571428571427,0.02127659574468085
228,0.06382978723404255,0.06382978723404255,0.06521739130434782,0.0625,0.0,0.06382978723404255
229,0.0851063829787234,0.0851063829787234,0.06521739130434782,0.09375,0.0,0.042553191489361694
230,0.06382978723404255,0.06382978723404255,0.043478260869565216,0.09375,0.0,0.06382978723404255
231,0.10638297872340424,0.10638297872340424,0.021739130434782608,0.0,0.08571428571428573,0.02127659574468085
232,0.1702127659574468,0.1702127659574468,0.021739130434782608,0.0,0.2,0.042553191489361694
233,0.042553191489361694,0.042553191489361694,0.0,0.0625,0.0,0.042553191489361694
234,0.06382978723404255,0.06382978723404255,0.043478260869565216,0.03125,0.05714285714285715,0.02127659574468085
235,0.1702127659574468,0.1702127659574468,0.043478260869565216,0.0625,0.05714285714285715,0.06382978723404255
236,0.0851063829787234,0.0851063829787234,0.08695652173913042,0.125,0.0,0.06382978723404255
237,0.0851063829787234,0.0851063829787234,0.08695652173913042,0.0625,0.028571428571428567,0.0851063829787234
238,0.10638297872340424,0.10638297872340424,0.021739130434782608,0.03125,0.14285714285714285,0.02127659574468085
239,0.06382978723404255,0.06382978723404255,0.043478260869565216,0.09375,0.028571428571428567,0.042553191489361694
240,0.06382978723404255,0.06382978723404255,0.06521739130434782,0.03125,0.0,0.02127659574468085
241,0.06382978723404255,0.06382978723404255,0.021739130434782608,0.03125,0.05714285714285715,0.0
242,0.10638297872340424,0.10638297872340424,0.0,0.0,0.14285714285714285,0.042553191489361694
243,0.06382978723404255,0.06382978723404255,0.0,0.0,0.028571428571428567,0.0
244,0.06382978723404255,0.06382978723404255,0.06521739130434782,0.0625,0.028571428571428567,0.042553191489361694
245,0.06382978723404255,0.06382978723404255,0.021739130434782608,0.0,0.028571428571428567,0.06382978723404255
246,0.06382978723404255,0.06382978723404255,0.06521739130434782,0.0,0.08571428571428573,0.02127659574468085
247,0.06382978723404255,0.06382978723404255,0.021739130434782608,0.0625,0.05714285714285715,0.02127659574468085
248,0.06382978723404255,0.06382978723404255,0.021739130434782608,0.03125,0.0,0.0
249,0.06382978723404255,0.06382978723404255,0.021739130434782608,0.0625,0.0,0.06382978723404255
250,0.1276595744680851,0.1276595744680851,0.13043478260869568,0.0625,0.05714285714285715,0.02127659574468085
251,0.3191489361702128,0.3191489361702128,0.021739130434782608,0.03125,0.42857142857142855,0.3191489361702128
252,0.0,0.0,0.0,0.0,0.05714285714285715,0.042553191489361694
253,0.14893617021276595,0.14893617021276595,0.0,0.03125,0.14285714285714285,0.06382978723404255
254,0.06382978723404255,0.06382978723404255,0.021739130434782608,0.09375,0.028571428571428567,0.042553191489361694
255,0.1276595744680851,0.1276595744680851,0.10869565217391304,0.1875,0.028571428571428567,0.06382978723404255
256,0.06382978723404255,0.06382978723404255,0.06521739130434782,0.0,0.05714285714285715,0.02127659574468085
257,0.0851063829787234,0.0851063829787234,0.06521739130434782,0.0,0.08571428571428573,0.0
258,0.042553191489361694,0.042553191489361694,0.0,0.03125,0.028571428571428567,0.042553191489361694
259,0.10638297872340424,0.10638297872340424,0.043478260869565216,0.0625,0.08571428571428573,0.06382978723404255
260,0.06382978723404255,0.06382978723404255,0.0,0.09375,0.028571428571428567,0.06382978723404255
261,0.3191489361702128,0.3191489361702128,0.28260869565217395,0.375,0.14285714285714285,0.042553191489361694
262,0.3191489361702128,0.3191489361702128,0.021739130434782608,0.0625,0.11428571428571427,0.06382978723404255
263,0.0851063829787234,0.0851063829787234,0.0,0.0,0.05714285714285715,0.02127659574468085
264,0.042553191489361694,0.042553191489361694,0.021739130434782608,0.0625,0.05714285714285715,0.02127659574468085
265,0.10638297872340424,0.10638297872340424,0.06521739130434782,0.0,0.14285714285714285,0.042553191489361694
266,0.02127659574468085,0.02127659574468085,0.0,0.0,0.05714285714285715,0.02127659574468085
267,0.042553191489361694,0.042553191489361694,0.0,0.0625,0.0,0.0
268,0.06382978723404255,0.06382978723404255,0.021739130434782608,0.0,0.05714285714285715,0.02127659574468085
269,0.14893617021276595,0.14893617021276595,0.043478260869565216,0.03125,0.05714285714285715,0.1276595744680851
270,0.06382978723404255,0.06382978723404255,0.021739130434782608,0.09375,0.0,0.06382978723404255
271,0.0851063829787234,0.0851063829787234,0.08695652173913042,0.125,0.028571428571428567,0.042553191489361694
272,0.1276595744680851,0.1276595744680851,0.06521739130434782,0.0,0.028571428571428567,0.06382978723404255
273,0.06382978723404255,0.06382978723404255,0.043478260869565216,0.0625,0.0,0.06382978723404255
274,0.06382978723404255,0.06382978723404255,0.021739130434782608,0.09375,0.028571428571428567,0.02127659574468085
275,0.2127659574468085,0.2127659574468085,0.06521739130434782,0.0,0.1714285714285714,0.02127659574468085
276,0.06382978723404255,0.06382978723404255,0.043478260869565216,0.03125,0.0,0.02127659574468085
277,0.10638297872340424,0.10638297872340424,0.08695652173913042,0.09375,0.0,0.0851063829787234
278,0.0851063829787234,0.0851063829787234,0.06521739130434782,0.125,0.0,0.0851063829787234
279,0.0851063829787234,0.0851063829787234,0.043478260869565216,0.125,0.0,0.042553191489361694
280,0.06382978723404255,0.06382978723404255,0.043478260869565216,0.03125,0.08571428571428573,0.042553191489361694
281,0.042553191489361694,0.042553191489361694,0.0,0.03125,0.028571428571428567,0.02127659574468085
282,0.1276595744680851,0.1276595744680851,0.043478260869565216,0.0,0.028571428571428567,0.1276595744680851
283,0.042553191489361694,0.042553191489361694,0.0,0.03125,0.0,0.0
284,0.06382978723404255,0.06382978723404255,0.0,0.0,0.08571428571428573,0.02127659574468085
285,0.0851063829787234,0.0851063829787234,0.021739130434782608,0.0,0.028571428571428567,0.0
286,0.0851063829787234,0.0851063829787234,0.06521739130434782,0.125,0.028571428571428567,0.06382978723404255
287,0.1276595744680851,0.1276595744680851,0.08695652173913042,0.0,0.11428571428571427,0.10638297872340424
288,0.0851063829787234,0.0851063829787234,0.08695652173913042,0.125,0.0,0.042553191489361694
289,0.1702127659574468,0.1702127659574468,0.15217391304347827,0.15625,0.11428571428571427,0.0
290,0.06382978723404255,0.06382978723404255,0.06521739130434782,0.03125,0.028571428571428567,0.042553191489361694
291,0.042553191489361694,0.042553191489361694,0.043478260869565216,0.0625,0.05714285714285715,0.042553191489361694
292,0.10638297872340424,0.10638297872340424,0.06521739130434782,0.0,0.05714285714285715,0.02127659574468085
293,0.0851063829787234,0.0851063829787234,0.06521739130434782,0.0,0.05714285714285715,0.02127659574468085
294,0.06382978723404255,0.06382978723404255,0.0,0.0,0.05714285714285715,0.02127659574468085
295,0.0851063829787234,0.0851063829787234,0.043478260869565216,0.125,0.05714285714285715,0.02127659574468085
296,0.1276595744680851,0.1276595744680851,0.06521739130434782,0.0,0.05714285714285715,0.0
297,0.3404255319148936,0.3404255319148936,0.043478260869565216,0.03125,0.3428571428571429,0.1276595744680851
298,0.06382978723404255,0.06382978723404255,0.021739130434782608,0.0,0.08571428571428573,0.02127659574468085
299,0.06382978723404255,0.06382978723404255,0.0,0.0,0.0,0.0
300,0.0851063829787234,0.0851063829787234,0.043478260869565216,0.125,0.05714285714285715,0.042553191489361694
301,0.10638297872340424,0.10638297872340424,0.021739130434782608,0.0,0.14285714285714285,0.042553191489361694
302,0.0851063829787234,0.0851063829787234,0.043478260869565216,0.0,0.11428571428571427,0.0
303,0.10638297872340424,0.10638297872340424,0.06521739130434782,0.15625,0.028571428571428567,0.042553191489361694
304,0.06382978723404255,0.06382978723404255,0.021739130434782608,0.0,0.0,0.0
305,0.06382978723404255,0.06382978723404255,0.043478260869565216,0.09375,0.0,0.0
306,0.14893617021276595,0.14893617021276595,0.021739130434782608,0.0,0.11428571428571427,0.02127659574468085
307,0.10638297872340424,0.10638297872340424,0.021739130434782608,0.0,0.05714285714285715,0.02127659574468085
308,0.06382978723404255,0.06382978723404255,0.06521739130434782,0.09375,0.05714285714285715,0.02127659574468085
309,0.0851063829787234,0.0851063829787234,0.08695652173913042,0.09375,0.05714285714285715,0.02127659574468085
310,0.06382978723404255,0.06382978723404255,0.021739130434782608,0.09375,0.0,0.02127659574468085
311,0.02127659574468085,0.02127659574468085,0.021739130434782608,0.0,0.05714285714285715,0.02127659574468085
312,0.1914893617021277,0.1914893617021277,0.15217391304347827,0.0625,0.05714285714285715,0.1276595744680851
313,0.3404255319148936,0.3404255319148936,0.043478260869565216,0.0,0.4571428571428571,0.0851063829787234
314,0.06382978723404255,0.06382978723404255,0.043478260869565216,0.0,0.08571428571428573,0.02127659574468085
315,0.3191489361702128,0.3191489361702128,0.32608695652173914,0.4375,0.14285714285714285,0.02127659574468085
316,0.0851063829787234,0.0851063829787234,0.06521739130434782,0.09375,0.028571428571428567,0.06382978723404255
317,0.042553191489361694,0.042553191489361694,0.043478260869565216,0.0,0.05714285714285715,0.042553191489361694
318,0.1914893617021277,0.1914893617021277,0.021739130434782608,0.0,0.05714285714285715,0.1914893617021277
319,0.06382978723404255,0.06382978723404255,0.043478260869565216,0.03125,0.0,0.06382978723404255
320,0.06382978723404255,0.06382978723404255,0.043478260869565216,0.0,0.05714285714285715,0.02127659574468085
321,0.0851063829787234,0.0851063829787234,0.06521739130434782,0.03125,0.028571428571428567,0.0
322,0.06382978723404255,0.06382978723404255,0.0,0.09375,0.028571428571428567,0.042553191489361694
323,0.06382978723404255,0.06382978723404255,0.0,0.0,0.05714285714285715,0.042553191489361694
324,0.14893617021276595,0.14893617021276595,0.10869565217391304,0.09375,0.05714285714285715,0.042553191489361694
325,0.0,0.02127659574468085,0.021739130434782608,0.0,0.0,0.02127659574468085
326,0.10638297872340424,0.10638297872340424,0.06521739130434782,0.03125,0.05714285714285715,0.02127659574468085
327,0.0851063829787234,0.0851063829787234,0.06521739130434782,0.0625,0.05714285714285715,0.06382978723404255
328,0.10638297872340424,0.10638297872340424,0.06521739130434782,0.125,0.028571428571428567,0.042553191489361694
329,0.10638297872340424,0.10638297872340424,0.021739130434782608,0.0,0.08571428571428573,0.0
330,0.06382978723404255,0.06382978723404255,0.043478260869565216,0.09375,0.028571428571428567,0.0
331,0.3829787234042553,0.3829787234042553,0.043478260869565216,0.0,0.5142857142857142,0.0851063829787234
332,0.06382978723404255,0.06382978723404255,0.021739130434782608,0.0625,0.0,0.042553191489361694
333,0.10638297872340424,0.10638297872340424,0.043478260869565216,0.09375,0.028571428571428567,0.042553191489361694
334,0.06382978723404255,0.06382978723404255,0.0,0.0,0.05714285714285715,0.0
335,0.042553191489361694,0.042553191489361694,0.0,0.03125,0.0,0.042553191489361694
336,0.06382978723404255,0.06382978723404255,0.0,0.03125,0.028571428571428567,0.02127659574468085
337,0.06382978723404255,0.06382978723404255,0.043478260869565216,0.0625,0.08571428571428573,0.0
338,0.0851063829787234,0.0851063829787234,0.043478260869565216,0.09375,0.0,0.06382978723404255
339,0.10638297872340424,0.10638297872340424,0.021739130434782608,0.0,0.14285714285714285,0.0
340,0.042553191489361694,0.042553191489361694,0.021739130434782608,0.0,0.028571428571428567,0.042553191489361694
341,0.042553191489361694,0.042553191489361694,0.0,0.0625,0.028571428571428567,0.042553191489361694
342,0.1276595744680851,0.1276595744680851,0.10869565217391304,0.0,0.14285714285714285,0.02127659574468085
343,0.042553191489361694,0.042553191489361694,0.043478260869565216,0.03125,0.05714285714285715,0.042553191489361694
344,0.14893617021276595,0.14893617021276595,0.06521739130434782,0.0,0.028571428571428567,0.10638297872340424
345,0.1276595744680851,0.1276595744680851,0.08695652173913042,0.0,0.05714285714285715,0.042553191489361694
346,0.4468085106382979,0.4468085106382979,0.021739130434782608,0.0,0.14285714285714285,0.1702127659574468
347,0.1276595744680851,0.1276595744680851,0.0,0.0,0.05714285714285715,0.0
348,0.3191489361702128,0.3191489361702128,0.0,0.0,0.14285714285714285,0.1914893617021277
349,0.06382978723404255,0.06382978723404255,0.06521739130434782,0.09375,0.0,0.06382978723404255
350,0.0851063829787234,0.0851063829787234,0.0,0.03125,0.0,0.0851063829787234
351,0.5319148936170213,0.5319148936170213,0.5217391304347826,0.0625,0.2571428571428571,0.2340425531914893
352,0.06382978723404255,0.06382978723404255,0.043478260869565216,0.09375,0.028571428571428567,0.06382978723404255
353,0.1276595744680851,0.1276595744680851,0.0,0.0,0.028571428571428567,0.042553191489361694
354,0.1702127659574468,0.1702127659574468,0.0,0.0,0.05714285714285715,0.14893617021276595
355,0.06382978723404255,0.06382978723404255,0.0,0.0,0.05714285714285715,0.06382978723404255
356,0.2127659574468085,0.2127659574468085,0.043478260869565216,0.03125,0.14285714285714285,0.042553191489361694
357,0.1276595744680851,0.1276595744680851,0.0,0.0,0.14285714285714285,0.0851063829787234
358,0.10638297872340424,0.10638297872340424,0.06521739130434782,0.0,0.05714285714285715,0.042553191489361694
359,0.6595744680851063,0.6595744680851063,0.10869565217391304,0.0,0.8857142857142857,0.25531914893617025
360,0.7234042553191489,0.7234042553191489,0.6521739130434783,0.1875,0.2857142857142857,0.2127659574468085
361,0.1914893617021277,0.1914893617021277,0.0,0.03125,0.14285714285714285,0.042553191489361694
362,0.1702127659574468,0.1702127659574468,0.10869565217391304,0.0,0.05714285714285715,0.042553191489361694
363,0.06382978723404255,0.06382978723404255,0.0,0.03125,0.0,0.042553191489361694
364,0.06382978723404255,0.06382978723404255,0.043478260869565216,0.0625,0.05714285714285715,0.06382978723404255
365,0.2765957446808511,0.2765957446808511,0.28260869565217395,0.15625,0.2,0.0851063829787234
366,0.0851063829787234,0.0851063829787234,0.0,0.03125,0.028571428571428567,0.0851063829787234
367,0.0851063829787234,0.0851063829787234,0.021739130434782608,0.0,0.05714285714285715,0.02127659574468085
368,0.297872340425532,0.297872340425532,0.10869565217391304,0.0,0.05714285714285715,0.0851063829787234
369,0.1276595744680851,0.1276595744680851,0.021739130434782608,0.0,0.11428571428571427,0.02127659574468085
370,0.0851063829787234,0.0851063829787234,0.021739130434782608,0.0,0.0,0.042553191489361694
